seed,sl_model,rr_multiple,group,window,extra_gate,n_hours,n_trades,trades_per_year,win_pct,sl_pct,timeout_pct,expectancy_r,max_losing_streak,profit_factor,type,portfolio_label,n_symbols,sym_windows,group_base
ATR1,SL_ATR_1_0,2.0,high_vol,ld_ny_overlap,recent_trend_payoff_atr_24h>=-2.282(p25),5.0,790,112.9,0.3532,0.6456,0.0013,0.0606,24,1.094,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london,distance_to_next_htf_obstacle_atr>=0.228(p25),6.0,906,129.5,0.3532,0.6468,0.0,0.0596,14,1.092,,,,,
ATR1,SL_ATR_1_0,2.0,all,pre_london,distance_to_next_htf_obstacle_atr>=0.535(p50),4.0,1206,172.4,0.3532,0.6468,0.0,0.0597,17,1.092,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,htf_range_size_high_atr>=48.666(p75),4.0,855,122.2,0.3532,0.6468,0.0,0.0596,20,1.092,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,asia,recent_trend_payoff_atr_24h<=1.425(p75),6.0,804,114.9,0.3532,0.6468,0.0,0.0597,13,1.092,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,ld_ny_overlap,trend_age_impulses<=6.000(p75),5.0,872,124.7,0.3532,0.6456,0.0011,0.0606,14,1.094,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london_ny,bearish_only,12.0,1277,182.6,0.3532,0.6468,0.0,0.0595,16,1.092,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,trend_age_impulses>=5.000(p50),12.0,1620,231.6,0.3531,0.6469,0.0,0.0593,18,1.092,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,ny,htf_range_size_high_atr>=30.512(p25),6.0,827,118.2,0.3531,0.6469,0.0,0.0593,15,1.092,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,ny_open,aoi_time_since_last_touch>=0.000(p25),4.0,759,108.5,0.3531,0.6469,0.0,0.0593,16,1.092,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,london_ny,signal_candle_range_atr>=1.420(p75),12.0,875,125.1,0.3531,0.6469,0.0,0.0594,17,1.092,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,recent_trend_payoff_atr_24h>=-0.381(p50),12.0,1198,171.3,0.3531,0.6469,0.0,0.0593,18,1.092,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,london_ny,break_impulse_range_atr>=1.420(p75),12.0,875,125.1,0.3531,0.6469,0.0,0.0594,17,1.092,,,,,
ATR1,SL_ATR_1_0,2.0,aud_bloc,ny_open,aoi_time_since_last_touch>=0.000(p50),4.0,759,108.5,0.3531,0.6469,0.0,0.0593,16,1.092,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,bearish_aoi_midpoint_range_position_high>=0.330(p25),12.0,793,113.4,0.3531,0.6469,0.0,0.0593,19,1.092,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,aoi_far_edge_atr>=1.439(p25),4.0,2493,356.4,0.353,0.647,0.0,0.059,19,1.091,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london,geo_aoi_height_atr>=1.145(p25),6.0,932,133.2,0.353,0.647,0.0,0.059,13,1.091,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london,aoi_height_atr>=1.145(p25),6.0,932,133.2,0.353,0.647,0.0,0.059,13,1.091,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,htf_range_size_high_atr>=30.512(p25),4.0,2411,344.7,0.353,0.647,0.0,0.0589,21,1.091,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london_ny,signal_candle_body_atr>=0.938(p75),12.0,748,106.9,0.3529,0.6471,0.0,0.0588,13,1.091,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,london,bars_between_retest_and_break<=2.000(p75),6.0,935,133.7,0.3529,0.6471,0.0,0.0588,16,1.091,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london_ny,no_conflict,12.0,714,102.1,0.3529,0.6471,0.0,0.0588,15,1.091,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ny,aoi_near_edge_atr<=0.589(p75),6.0,938,134.1,0.3529,0.645,0.0021,0.0615,12,1.095,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london_ny,break_impulse_body_atr>=0.938(p75),12.0,748,106.9,0.3529,0.6471,0.0,0.0588,13,1.091,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,london_ny,distance_from_last_impulse_atr<=1.831(p75),12.0,1734,247.9,0.3529,0.6465,0.0006,0.0593,15,1.092,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london_ny,trend_alignment>=3,12.0,714,102.1,0.3529,0.6471,0.0,0.0588,15,1.091,,,,,
ATR1,SL_ATR_1_0,2.0,usd_majors,london_ny,trend_age_impulses>=4.000(p25),12.0,1856,265.3,0.3529,0.6466,0.0005,0.0598,17,1.093,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,aoi_time_since_last_touch<=3.000(p75),12.0,1904,272.2,0.3529,0.6465,0.0005,0.0593,23,1.092,,,,,
